iid;title;year;Children's;Comedy;Animation;Adventure;Fantasy;Romance;Drama;Action;Thriller;Crime;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
2510;Jeremiah Johnson;1972;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;Robert Redford;
2511;Repulsion;1965;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2512;Irma la Douce;1963;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jack Lemmon;
2513;42 Up;1998;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2514;Liberty Heights;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Barry Levinson;;
2515;Mansfield Park;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2516;Sleepy Hollow;1999;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;Tim Burton;Johnny Depp;
2517;World Is Not Enough;1999;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
2518;All About My Mother;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2519;March of the Wooden Soldiers;1934;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2520;Scrooged;1988;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Richard Donner;Bill Murray;
2521;Harvey;1950;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2522;Bicycle Thief;1948;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2523;Matewan;1987;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;John Sayles
2524;Kagemusha;1980;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;;Akira Kurosawa
2525;Chushingura;1962;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2526;McCabe & Mrs. Miller;1971;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;;;
2527;Maurice;1987;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Hugh Grant;
2528;Grapes of Wrath;1940;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2529;My Man Godfrey;1957;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2530;Shop Around the Corner;1940;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;James Stewart;
2531;Natural;1984;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Woody Harrelson,Juliette Lewis;Quentin Tarantino,Oliver Stone
2532;Shampoo;1975;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;Robert Towne
2533;River Runs Through It;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Brad Pitt;
2534;Fatal Attraction;1987;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;Michael Douglas,Glenn Close;
2535;Jagged Edge;1985;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2536;Stanley & Iris;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2537;Midnight Run;1988;False;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;Robert De Niro;
2538;Awakenings;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Robert De Niro,Robin Williams;
2539;Come See the Paradise;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Dennis Quaid;
2540;Backdraft;1991;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;Ron Howard;Kurt Russell,Robert De Niro,Donald Sutherland;
2541;Fisher King;1991;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Jeff Bridges;
2542;River;1984;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2543;Country;1984;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jessica Lange;
2544;Places in the Heart;1984;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Ed Harris;
2545;'Night Mother;1986;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Anne Bancroft;
2546;End of Days;1999;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;Arnold Schwarzenegger;
2547;Toy Story 2;1999;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tom Hanks,Joan Cusack;
2548;Flawless;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Demi Moore;
2549;Miss Julie;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2550;Ride with the Devil;1999;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;;;
2551;Tumbleweeds;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2552;Distinguished Gentleman;1992;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Eddie Murphy;
2553;Hitch-Hiker;1953;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;;;
2554;Santa Fe Trail;1940;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;;;
2555;Agnes Browne;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2556;End of the Affair;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Julianne Moore;
2557;Holy Smoke;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Harvey Keitel;
2558;Map of the World;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Sigourney Weaver;
2559;Sweet and Lowdown;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Woody Allen;Woody Allen;Woody Allen
2560;Bonfire of the Vanities;1990;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tom Hanks,Bruce Willis,Melanie Griffith;
2561;Daddy Long Legs;1919;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2562;Go West;1925;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2563;Grand Illusion;1937;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;;
2564;Great Santini;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Robert Duvall;
2565;Sea Wolves;1980;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;;;
2566;Stealing Home;1988;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2567;Tarzan the Fearless;1933;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2568;Two Jakes;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jack Nicholson,Harvey Keitel;Robert Towne,Robert Towne
2569;U2: Rattle and Hum;1988;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;;;
2570;Hell in the Pacific;1968;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;;
2571;Glass Bottom Boat;1966;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2572;Cradle Will Rock;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Joan Cusack,John Cusack;
2573;Deuce Bigalow: Male Gigolo;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2574;Green Mile;1999;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;Tom Hanks;Stephen King
2575;Cider House Rules;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2576;War Zone;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2577;Last Picture Show;1971;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2578;7th Voyage of Sinbad;1958;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2579;Anna and the King;1999;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2580;Bicentennial Man;1999;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;;Robin Williams,Sam Neill,Oliver Platt;
2581;Stuart Little;1999;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Michael J. Fox;
2582;Emperor and the Assassin;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2583;Fantasia 2000;1999;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;Steve Martin,Bette Midler;
2584;Magnolia;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2585;Onegin;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2586;Simpatico;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Nick Nolte,Jeff Bridges;
2587;Topsy-Turvy;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2588;Boiling Point;1993;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2589;Carnal Knowledge;1971;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jack Nicholson;
2590;Easy Rider;1969;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2591;Falcon and the Snowman;1984;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Sean Penn;
2592;Room at the Top;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2593;Any Given Sunday;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Al Pacino,Dennis Quaid,James Woods;Oliver Stone
2594;Man on the Moon;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2595;Galaxy Quest;1999;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;Sigourney Weaver;
2596;Talented Mr. Ripley;1999;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;;;
2597;Next Friday;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2598;Hurricane;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Max von Sydow;
2599;Angela's Ashes;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2600;Play it to the Bone;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Woody Harrelson;
2601;Titus;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Anthony Hopkins,Jessica Lange;William Shakespeare
2602;Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.;1999;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2603;Third Miracle;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2604;Snow Falling on Cedars;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Ethan Hawke;Ronald Bass
2605;Girl, Interrupted;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2606;Life and Times of Hank Greenberg;1998;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;Walter Matthau;
2607;My Dog Skip;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Kevin Bacon;
2608;Supernova;2000;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
2609;Terrorist;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2610;Way We Were;1973;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Robert Redford;
2611;Stalag 17;1953;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;William Holden;
2612;Presidio;1988;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2613;Papillon;1973;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Dustin Hoffman;
2614;Pal Joey;1957;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
2615;Last Detail;1973;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jack Nicholson;Robert Towne
2616;Five Easy Pieces;1970;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jack Nicholson;
2617;Dead Calm;1989;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;Nicole Kidman,Sam Neill;
2618;Boys from Brazil;1978;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2619;Against All Odds;1984;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Jeff Bridges,James Woods;
2620;Loaded Weapon 1;1993;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Emilio Estevez,Samuel L. Jackson;
2621;Fast Times at Ridgemont High;1982;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Sean Penn,Jennifer Jason Leigh;
2622;Cry in the Dark;1988;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Meryl Streep,Sam Neill;
2623;Batman: Mask of the Phantasm;1993;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2624;American Flyers;1985;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Kevin Costner;
2625;Voyage of the Damned;1976;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Faye Dunaway;
2626;Star Is Born;1937;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2627;Poison;1991;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2628;Pacific Heights;1990;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;Melanie Griffith,Michael Keaton;
2629;Draughtsman's Contract;1982;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2630;Carmen;1984;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2631;Zed & Two Noughts;1985;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2632;Woman in the Dunes;1964;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2633;Down to You;2000;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2634;Odessa File;1974;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;Jon Voight;
2635;Where the Buffalo Roam;1980;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Bill Murray;
2636;Eye of the Beholder;1999;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2637;Isn't She Great?;2000;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Bette Midler;
2638;Big Tease;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2639;Cup;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Kevin Costner,Rene Russo;
2640;Encino Man;1992;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Brendan Fraser;
2641;Goodbye Girl;1977;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Richard Dreyfuss;
2642;Malcolm X;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;Denzel Washington;Spike Lee
2643;Sister Act;1992;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;Whoopi Goldberg;
2644;Sister Act 2: Back in the Habit;1993;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Whoopi Goldberg;
2645;Hand That Rocks the Cradle;1992;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2646;Alive;1993;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Ethan Hawke;
2647;Agnes of God;1985;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;;Anne Bancroft;
2648;Scent of a Woman;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Al Pacino;
2649;Wayne's World;1992;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2650;Wayne's World 2;1993;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Christopher Walken;
2651;League of Their Own;1992;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Tom Hanks;Lowell Ganz,Babaloo Mandel
2652;Patriot Games;1992;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;Harrison Ford;
2653;Bodyguard;1992;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;;;
2654;Death Becomes Her;1992;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Meryl Streep,Bruce Willis;
2655;Far and Away;1992;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;Ron Howard;Tom Cruise,Nicole Kidman;
2656;Howards End;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2657;Singles;1992;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Bridget Fonda;
2658;Twin Peaks: Fire Walk with Me;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;;;
2659;White Men Can't Jump;1992;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Wesley Snipes,Woody Harrelson;
2660;Buffy the Vampire Slayer;1992;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
2661;Hard-Boiled;1992;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;;
2662;Man Bites Dog;1992;False;True;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;;;
2663;Mariachi, El;1992;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
2664;Stop! Or My Mom Will Shoot;1992;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Sylvester Stallone;
2665;Forever Young;1992;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;;Mel Gibson,Jamie Lee Curtis;
2666;Cutting Edge;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2667;Of Mice and Men;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2668;Bad Lieutenant;1992;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;Harvey Keitel;
2669;Scream 3;2000;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;;;
2670;Single White Female;1992;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Bridget Fonda,Jennifer Jason Leigh;
2671;Boondock Saints;1999;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2672;Gun Shy;2000;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Oliver Platt;
2673;Brandon Teena Story;1998;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2674;Minnie and Moskowitz;1971;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2675;They Might Be Giants;1971;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2676;Beach;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Leonardo DiCaprio;
2677;Snow Day;2000;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2678;Tigger Movie;2000;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2679;Not One Less;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2680;To Sir with Love;1967;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2681;Boiler Room;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2682;Hanging Up;2000;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Meg Ryan,Diane Keaton,Walter Matthau;
2683;Pitch Black;2000;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
2684;Whole Nine Yards;2000;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;Bruce Willis;
2685;Beautiful People;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2686;Blue Collar;1978;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;Harvey Keitel;Paul Schrader
2687;Circus;1928;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2688;City Lights;1931;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2689;Flamingo Kid;1984;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Matt Dillon;
2690;Dog's Life;1920;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2691;Kid;1921;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Paul Newman,Robert Redford;William Goldman
2692;Man from Laramie;1955;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;James Stewart;
2693;Class Reunion;1982;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;John Hughes
2694;Reindeer Games;2000;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
2695;Wonder Boys;2000;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Michael Douglas,Robert Downey Jr.;
2696;Deterrence;1998;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2697;Judy Berlin;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2698;Mifune;1999;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2699;Drowning Mona;2000;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Danny DeVito,Bette Midler,Jamie Lee Curtis;
2700;Next Best Thing;2000;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2701;What Planet Are You From?;2000;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;John Goodman;
2702;Beyond the Mat;2000;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2703;Ghost Dog: The Way of the Samurai;1999;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2704;Year My Voice Broke;1987;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2705;Splendor in the Grass;1961;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2706;My Tutor;1983;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2707;Killing of Sister George;1968;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2708;Key Largo;1948;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;True;False;;;
2709;Jail Bait;1954;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2710;For All Mankind;1989;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2711;Cross of Iron;1977;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
2712;Bride of the Monster;1956;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
2713;Born Yesterday;1950;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;William Holden;
2714;Birdy;1984;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;Nicolas Cage;
2715;And God Created Woman;1988;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2716;Blood Feast;1963;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
2717;Charlie, the Lonesome Cougar;1967;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2718;Never Cry Wolf;1983;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2719;Perils of Pauline;1947;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2720;Raisin in the Sun;1961;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2721;Two Thousand Maniacs!;1964;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
2722;Mission to Mars;2000;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;Tim Robbins;
2723;Ninth Gate;2000;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;Johnny Depp;
2724;East-West;1999;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2725;Defending Your Life;1991;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2726;Breaking Away;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Dennis Quaid;
2727;Hoosiers;1986;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Gene Hackman;
2728;Bull Durham;1988;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Kevin Costner,Tim Robbins;
2729;Dog Day Afternoon;1975;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2730;American Graffiti;1973;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Richard Dreyfuss;George Lucas
2731;Asphalt Jungle;1950;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;;;
2732;Searchers;1956;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
2733;Where Eagles Dare;1969;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;;Clint Eastwood;
2734;Devil's Brigade;1968;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;William Holden;
2735;Big Country;1958;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;;;
2736;Betrayed;1988;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
2737;Bound for Glory;1976;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2738;Bridge at Remagen;1969;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;;;
2739;Daughters of the Dust;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2740;Destination Moon;1950;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
2741;On the Beach;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Gregory Peck;
2742;Taking of Pelham One Two Three;1974;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Walter Matthau;
2743;Volunteers;1985;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tom Hanks;
2744;JFK;1991;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;;;Oliver Stone
2745;Who's Harry Crumb?;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2746;Harry and the Hendersons;1987;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
